month,app_type,classification,score_borda,relative_score
2022-09-01,Paid,Teaching and Learning,73097,0.018268632395538373
2022-09-01,Paid,Translating,34974,0.008740812200248424
2022-09-01,Paid,Well-being,34655,0.008661086715834881
2022-10-01,Free,Cognitive Development,133669,0.01837608976100319
2022-10-01,Free,Education Management,423380,0.058203988082603526
2022-10-01,Free,Licensing Exam,387092,0.05321531048909057
2022-10-01,Free,Non-Education,2331308,0.3204955903653414
2022-10-01,Free,Parents,311772,0.042860725051937894
2022-10-01,Free,Preschool,424462,0.058352735579191406
2022-10-01,Free,Professional & Career,68737,0.009449590270758937
2022-10-01,Free,Subject Learning,2106009,0.2895227047518914
2022-10-01,Free,Teaching and Learning,1087643,0.14952326564818166
2022-10-01,Paid,Cognitive Development,46230,0.011236236339636206
2022-10-01,Paid,Education Management,95319,0.02316735478385861
2022-10-01,Paid,Entertainment,562014,0.13659792624236
2022-10-01,Paid,Hobby,164307,0.03993494017427225
2022-10-01,Paid,Licensing Exams,1705416,0.4145026440276232
2022-10-01,Paid,Parents,20278,0.004928583181811443
2022-10-01,Paid,Preschool,281776,0.06848586915071019
2022-10-01,Paid,Professional,19994,0.004859556767784692
2022-10-01,Paid,Subject Learning,1054027,0.25618205668089405
2022-10-01,Paid,Teaching and Learning,88981,0.021626899107444718
2022-10-01,Paid,Translating,33755,0.008204178188285099
2022-10-01,Paid,Well-being,42270,0.010273755355319542
2022-11-01,Free,Cognitive Development,139654,0.01983289154992484
2022-11-01,Free,Education Management,332950,0.047283724358396284
2022-11-01,Free,Licensing Exam,391677,0.0556238092972626
2022-11-01,Free,Non-Education,2085837,0.29621907723245
2022-11-01,Free,Parents,260653,0.03701650279378005
2022-11-01,Free,Preschool,485207,0.06890642452249403
2022-11-01,Free,Professional & Career,77278,0.010974595738003148
2022-11-01,Free,Subject Learning,2246871,0.3190882385729816
2022-11-01,Free,Teaching and Learning,1021408,0.1450547359347074
2022-11-01,Paid,Cognitive Development,41192,0.010413822534225658
2022-11-01,Paid,Education Management,129005,0.03261398271576474
2022-11-01,Paid,Entertainment,525254,0.13279039477063906
2022-11-01,Paid,Hobby,132348,0.03345913247134631
2022-11-01,Paid,Licensing Exams,1594172,0.4030254490442704
2022-11-01,Paid,Parents,20379,0.005152051112472924
2022-11-01,Paid,Preschool,294469,0.07444522984635112
2022-11-01,Paid,Professional,27286,0.006898222025366122
2022-11-01,Paid,Subject Learning,1026537,0.2595206385418626
2022-11-01,Paid,Teaching and Learning,81479,0.020598850414307934
2022-11-01,Paid,Translating,41624,0.0105230372199604
2022-11-01,Paid,Well-being,41767,0.010559189303432779
2022-12-01,Free,Cognitive Development,138786,0.019185485683667992
2022-12-01,Free,Education Management,282330,0.039028707312480974
2022-12-01,Free,Licensing Exam,390141,0.0539322739333356
2022-12-01,Free,Non-Education,2196412,0.303627390237031
2022-12-01,Free,Parents,256187,0.03541475379967614
2022-12-01,Free,Preschool,567905,0.07850599662201858
2022-12-01,Free,Professional & Career,83430,0.011533188294124917
2022-12-01,Free,Subject Learning,2362592,0.3265997650508591
2022-12-01,Free,Teaching and Learning,956123,0.13217243906680567
2022-12-01,Paid,Cognitive Development,44382,0.011397678090967246
2022-12-01,Paid,Education Management,92353,0.02371704215076153
2022-12-01,Paid,Entertainment,571995,0.14689321976573408
2022-12-01,Paid,Hobby,143238,0.036784746392545774
2022-12-01,Paid,Licensing Exams,1444853,0.3710506372576337
2022-12-01,Paid,Parents,19284,0.0049522965235053035
2022-12-01,Paid,Preschool,376158,0.09660059923712445
2022-12-01,Paid,Professional,50779,0.013040482533036498
2022-12-01,Paid,Subject Learning,1009070,0.2591378268499013
2022-12-01,Paid,Teaching and Learning,64040,0.016446021020808943
2022-12-01,Paid,Translating,34771,0.008929490894980446
2022-12-01,Paid,Well-being,43028,0.011049959283000736
2023-01-01,Free,Cognitive Development,144123,0.019719731690257244
2023-01-01,Free,Education Management,279520,0.03824552224183999
2023-01-01,Free,Licensing Exam,470736,0.06440878705650682
2023-01-01,Free,Non-Education,2126138,0.2909103397546551
2023-01-01,Free,Parents,218264,0.029864126597713807
2023-01-01,Free,Preschool,567335,0.07762601374167963
2023-01-01,Free,Professional & Career,93979,0.012858743327010161
2023-01-01,Free,Subject Learning,2437726,0.33354358883983837
2023-01-01,Free,Teaching and Learning,970747,0.13282314675049886
2023-01-01,Paid,Cognitive Development,46133,0.011242754098232811
2023-01-01,Paid,Education Management,101284,0.0246832225540375
2023-01-01,Paid,Entertainment,568635,0.1385780997691157
2023-01-01,Paid,Hobby,145522,0.03546415931942504
2023-01-01,Paid,Licensing Exams,1624938,0.39600239218941385
2023-01-01,Paid,Parents,24310,0.005924421826632555
2023-01-01,Paid,Preschool,315289,0.07683689976541141
2023-01-01,Paid,Professional,31235,0.0076120656419114705
2023-01-01,Paid,Subject Learning,1083179,0.26397405634512644
2023-01-01,Paid,Teaching and Learning,69969,0.01705166066588454
2023-01-01,Paid,Translating,29873,0.0072801420496501155
2023-01-01,Paid,Well-being,62987,0.015350125775158565
2023-02-01,Free,Cognitive Development,125290,0.018918165984295007
2023-02-01,Free,Education Management,232604,0.03512204549932921
2023-02-01,Free,Licensing Exam,434110,0.06554844788444653
2023-02-01,Free,Non-Education,1994208,0.30111547570603386
2023-02-01,Free,Parents,198265,0.02993702752714702
2023-02-01,Free,Preschool,527156,0.0795979304622637
2023-02-01,Free,Professional & Career,88962,0.013432818918467974
2023-02-01,Free,Subject Learning,2134756,0.32233752369678087
2023-02-01,Free,Teaching and Learning,887384,0.13399056432123588
2023-02-01,Paid,Cognitive Development,37802,0.009995148114705444
2023-02-01,Paid,Education Management,104988,0.027759658490733162
2023-02-01,Paid,Entertainment,533511,0.14106453271849678
2023-02-01,Paid,Hobby,120517,0.031865649048726415
2023-02-01,Paid,Licensing Exams,1508986,0.398987846490051
2023-02-01,Paid,Parents,27240,0.0072024716852170855
2023-02-01,Paid,Preschool,279235,0.07383194497142412
2023-02-01,Paid,Professional,23496,0.006212528440376675
2023-02-01,Paid,Subject Learning,1012961,0.26783490898418444
2023-02-01,Paid,Teaching and Learning,59791,0.015809213822717137
2023-02-01,Paid,Translating,30625,0.00809749248751003
2023-02-01,Paid,Well-being,42883,0.01133860474585772
2023-03-01,Free,Cognitive Development,140677,0.0191691571114075
2023-03-01,Free,Education Management,202389,0.02757825755895173
2023-03-01,Free,Licensing Exam,504390,0.06873000672052168
2023-03-01,Free,Non-Education,2311980,0.315038761549023
2023-03-01,Free,Parents,131233,0.01788228349482389
2023-03-01,Free,Preschool,557018,0.07590128845427456
2023-03-01,Free,Professional,26,3.54285409055208e-06
2023-03-01,Free,Professional & Career,93758,0.012775804377768537
2023-03-01,Free,Subject Learning,2511201,0.34218533596340284
2023-03-01,Free,Teaching and Learning,886044,0.12073556191573567
2023-03-01,Paid,Cognitive Development,11671,0.002879777257088037
2023-03-01,Paid,Education Management,120718,0.029786732149871792
2023-03-01,Paid,Entertainment,590318,0.14565884250275862
2023-03-01,Paid,Hobby,133747,0.033001591020799734
2023-03-01,Paid,Licensing Exams,1704337,0.42053902244997465
2023-03-01,Paid,Parents,22223,0.0054834452904007755
2023-03-01,Paid,Preschool,223278,0.055093043133245034
2023-03-01,Paid,Professional,25669,0.006333733391499685
2023-03-01,Paid,Subject Learning,1077244,0.2658060810157266
2023-03-01,Paid,Teaching and Learning,60213,0.014857341100252075
2023-03-01,Paid,Translating,31867,0.007863067590748393
2023-03-01,Paid,Well-being,51459,0.01269732309763459
2023-04-01,Free,Cognitive Development,139808,0.019700815564275588
2023-04-01,Free,Education Management,191662,0.02700773713006543
2023-04-01,Free,Licensing Exam,489602,0.06899146473664208
2023-04-01,Free,Non-Education,2418180,0.3407538780414564
2023-04-01,Free,Parents,124260,0.017509894584121687
2023-04-01,Free,Preschool,495383,0.06980608489269235
2023-04-01,Free,Professional,6,8.454801827195405e-07
2023-04-01,Free,Professional & Career,79452,0.011195848579572155
2023-04-01,Free,Subject Learning,2348754,0.33097082684720863
2023-04-01,Free,Teaching and Learning,809452,0.11406260414378293
2023-04-01,Paid,Cognitive Development,1970,0.0005090606332559234
2023-04-01,Paid,Education Management,75832,0.019595475096986385
2023-04-01,Paid,Entertainment,596469,0.15413141464849106
2023-04-01,Paid,Hobby,122592,0.03167855896046201
2023-04-01,Paid,Licensing Exams,1695015,0.43800274582654264
2023-04-01,Paid,Parents,29981,0.007747282662764385
2023-04-01,Paid,Preschool,207640,0.053655507557999964
2023-04-01,Paid,Professional,29013,0.007497145255154368
2023-04-01,Paid,Subject Learning,961953,0.24857482403169304
2023-04-01,Paid,Teaching and Learning,64383,0.016636980076607164
2023-04-01,Paid,Translating,33324,0.008611135300822534
2023-04-01,Paid,Well-being,51701,0.013359869949220556
2023-05-01,Free,Cognitive Development,131063,0.01813188576703066
2023-05-01,Free,Education Management,183622,0.02540315060935355
2023-05-01,Free,Licensing Exam,509294,0.07045818140767504
2023-05-01,Free,Non-Education,2570734,0.35564770549599656
2023-05-01,Free,Parents,115200,0.015937322053988786
2023-05-01,Free,Preschool,493646,0.06829336182867489
2023-05-01,Free,Professional & Career,76418,0.01057203365209822
2023-05-01,Free,Subject Learning,2309512,0.31950899766972
2023-05-01,Free,Teaching and Learning,838827,0.11604736151546224
2023-05-01,Paid,Cognitive Development,1613,0.0004092050589212157
2023-05-01,Paid,Education Management,89458,0.02269477133352394
2023-05-01,Paid,Entertainment,619899,0.15726336442666008
2023-05-01,Paid,Entitlement,5075,0.0012874864687074828
2023-05-01,Paid,Hobby,123346,0.031291882949594715
2023-05-01,Paid,Licensing Exams,1717125,0.43562072957228304
2023-05-01,Paid,Parents,36014,0.009136460627395327
2023-05-01,Paid,Preschool,214864,0.054509259628052135
2023-05-01,Paid,Professional,22480,0.005702994249565363
2023-05-01,Paid,Subject Learning,957024,0.2427892512765143
2023-05-01,Paid,Teaching and Learning,63528,0.016116539977152507
2023-05-01,Paid,Translating,45760,0.011608942031143727
2023-05-01,Paid,Well-being,45603,0.011569112400486175
2023-06-01,Free,Cognitive Development,128904,0.018142256776042268
2023-06-01,Free,Education Management,180923,0.025463535054706565
2023-06-01,Free,Licensing Exam,533762,0.07512293847587254
2023-06-01,Free,Non-Education,2578041,0.3628396465677154
2023-06-01,Free,Parents,126327,0.017779563642300406
2023-06-01,Free,Preschool,473334,0.06661815745695394
2023-06-01,Free,Professional & Career,67710,0.009529667087955548
2023-06-01,Free,Subject Learning,2250933,0.31680168553083804
2023-06-01,Free,Teaching and Learning,765246,0.10770254940761528
2023-06-01,Paid,Cognitive Development,289,7.491677498059681e-05
2023-06-01,Paid,Education Management,84157,0.02181581671986881
2023-06-01,Paid,Entertainment,690501,0.17899691363625286
2023-06-01,Paid,Entitlement,1003,0.00026000527787383603
2023-06-01,Paid,Hobby,121891,0.031597510792940924
2023-06-01,Paid,Licensing Exams,1738547,0.45067935775844864
2023-06-01,Paid,Parents,32694,0.008475186993825717
2023-06-01,Paid,Preschool,167252,0.04335633373375356
2023-06-01,Paid,Professional,20998,0.005443261041669799
2023-06-01,Paid,Subject Learning,865077,0.2242518302764351
2023-06-01,Paid,Teaching and Learning,54291,0.01407372536495357
2023-06-01,Paid,Translating,42189,0.010936553009191692
2023-06-01,Paid,Well-being,38725,0.010038588619804884
2023-07-01,Free,Cognitive Development,123582,0.01683025671105499
2023-07-01,Free,Education Management,154342,0.02101936755593573
2023-07-01,Free,Licensing Exam,574629,0.07825697580243739
2023-07-01,Free,Non-Education,2792160,0.38025577817432393
2023-07-01,Free,Parents,135047,0.018391640190787033
2023-07-01,Free,Preschool,573388,0.07808796778688157
2023-07-01,Free,Professional & Career,71183,0.009694196270193292
2023-07-01,Free,Subject Learning,2274840,0.30980354077921
2023-07-01,Free,Teaching and Learning,643676,0.08766027672917602
2023-07-01,Paid,Cognitive Development,547,0.0001342761301472005
2023-07-01,Paid,Education Management,72443,0.01778311827468674
2023-07-01,Paid,Entertainment,746540,0.1832586877515376
2023-07-01,Paid,Entitlement,832,0.0002042371851599101
2023-07-01,Paid,Hobby,140617,0.034518293588498894
2023-07-01,Paid,Licensing Exams,1755837,0.4310182770187753
2023-07-01,Paid,Parents,49737,0.012209308747954867
2023-07-01,Paid,Preschool,238426,0.058528191236702796
2023-07-01,Paid,Professional,19731,0.004843514303353589
2023-07-01,Paid,Subject Learning,900141,0.22096425971998396
2023-07-01,Paid,Teaching and Learning,58071,0.0142551172829581
2023-07-01,Paid,Translating,41640,0.010221678353435886
2023-07-01,Paid,Well-being,49133,0.012061040406805125
2023-08-01,Free,Cognitive Development,136386,0.01852507600611064
2023-08-01,Free,Education Management,220617,0.02996602798850404
2023-08-01,Free,Licensing Exam,512105,0.06955834211802744
2023-08-01,Free,Non-Education,2708654,0.36791181810637175
2023-08-01,Free,Parents,172416,0.02341896898999584
2023-08-01,Free,Preschool,519502,0.07056306391657861
2023-08-01,Free,Professional & Career,118973,0.016159898139655106
2023-08-01,Free,Subject Learning,2264228,0.3075461982546881
2023-08-01,Free,Teaching and Learning,709356,0.09635060648006849
2023-08-01,Paid,Cognitive Development,982,0.00023473791225248238
2023-08-01,Paid,Education Management,116319,0.027804968651014762
2023-08-01,Paid,Entertainment,861934,0.20603725830899303
2023-08-01,Paid,Entitlement,1418,0.00033895963296743384
2023-08-01,Paid,Hobby,131660,0.031472091168189234
2023-08-01,Paid,Licensing Exams,1683786,0.40249328953152574
2023-08-01,Paid,Parents,46939,0.011220328781282353
2023-08-01,Paid,Preschool,231101,0.05524253183244494
2023-08-01,Paid,Professional,19493,0.004659619270404928
2023-08-01,Paid,Subject Learning,936589,0.22388283757499003
2023-08-01,Paid,Teaching and Learning,70071,0.01674981695462698
2023-08-01,Paid,Translating,42188,0.01008464668239076
2023-08-01,Paid,Well-being,40909,0.009778913698917313
2023-09-01,Free,Cognitive Development,114729,0.016020958551255925
2023-09-01,Free,Education Management,438098,0.061176772214419355
2023-09-01,Free,Licensing Exam,463489,0.06472241593636358
2023-09-01,Free,Non-Education,2267323,0.31661295579416915
2023-09-01,Free,Parents,285971,0.03993349142641536
2023-09-01,Free,Preschool,394699,0.05511645982464906
2023-09-01,Free,Professional & Career,81753,0.011416132141314102
2023-09-01,Free,Subject Learning,2187671,0.30549021097355156
2023-09-01,Free,Teaching and Learning,927449,0.1295106031378619
2023-09-01,Paid,Cognitive Development,1755,0.00042222262319337433
2023-09-01,Paid,Education Management,124034,0.029840433530009685
2023-09-01,Paid,Entertainment,744856,0.17919946109477153
2023-09-01,Paid,Entitlement,113,2.7185844114445187e-05
2023-09-01,Paid,Hobby,108388,0.026076276742269776
2023-09-01,Paid,Licensing Exams,1699422,0.4088515183775103
2023-09-01,Paid,Parents,46346,0.011150045409982979
2023-09-01,Paid,Preschool,184071,0.04428429656628354
2023-09-01,Paid,Professional,18706,0.004500339823051431
2023-09-01,Paid,Subject Learning,1043755,0.25110938693515694
2023-09-01,Paid,Teaching and Learning,110642,0.026618550128411012
2023-09-01,Paid,Translating,22364,0.005380391307747364
2023-09-01,Paid,Well-being,52123,0.012539891617497578
2023-10-01,Free,Cognitive Development,125455,0.016963102362191947
2023-10-01,Free,Education Management,321417,0.043459642676247655
2023-10-01,Free,Licensing Exam,481094,0.06504999217118786
2023-10-01,Free,Non-Education,2382308,0.32211816557545553
2023-10-01,Free,Parents,189632,0.02564064427202729
2023-10-01,Free,Preschool,496750,0.06716688133927584
2023-10-01,Free,Professional & Career,101772,0.013760861293730811
2023-10-01,Free,Subject Learning,2355472,0.3184895990377187
2023-10-01,Free,Teaching and Learning,941858,0.1273511112721644
2023-10-01,Paid,Cognitive Development,1355,0.0003100196284752228
2023-10-01,Paid,Education Management,90370,0.02067636444672021
2023-10-01,Paid,Entertainment,740362,0.16939243703112392
2023-10-01,Paid,Hobby,113802,0.02603753044999063
2023-10-01,Paid,Licensing Exams,1860208,0.42560958896430795
2023-10-01,Paid,Parents,43588,0.009972793775629528
2023-10-01,Paid,Preschool,187833,0.04297558440987935
2023-10-01,Paid,Professional,22210,0.005081576345708264
2023-10-01,Paid,Subject Learning,1137413,0.26023642485822035
2023-10-01,Paid,Teaching and Learning,113672,0.026007786869398912
2023-10-01,Paid,Translating,7207,0.0016489383486501333
2023-10-01,Paid,Well-being,52671,0.012050954871895543
2023-11-01,Free,Cognitive Development,130366,0.01816031240540488
2023-11-01,Free,Education Management,311356,0.04337267561555346
2023-11-01,Free,Licensing Exam,433242,0.06035170264595387
2023-11-01,Free,Non-Education,2104307,0.2931352692947573
2023-11-01,Free,Parents,222887,0.03104872091729038
2023-11-01,Free,Preschool,511044,0.07118971735657866
2023-11-01,Free,Professional,548,7.633778130925145e-05
2023-11-01,Free,Professional & Career,96144,0.01339310154415451
2023-11-01,Free,Subject Learning,2333833,0.32510881964655886
2023-11-01,Free,Teaching and Learning,1034894,0.14416334279243884
2023-11-01,Paid,Cognitive Development,3407,0.0008034043404114034
2023-11-01,Paid,Education Management,111588,0.026313555485126996
2023-11-01,Paid,Entertainment,663299,0.15641247302334707
2023-11-01,Paid,Hobby,128008,0.030185554096678287
2023-11-01,Paid,Licensing Exams,1801557,0.42482498188979945
2023-11-01,Paid,Parents,43810,0.010330831861879537
2023-11-01,Paid,Preschool,229469,0.05411106269147764
2023-11-01,Paid,Professional,20133,0.004747560782360665
2023-11-01,Paid,Subject Learning,1071639,0.2527030889210848
2023-11-01,Paid,Teaching and Learning,106451,0.025102200012073465
2023-11-01,Paid,Translating,2188,0.0005159520683358235
2023-11-01,Paid,Well-being,59155,0.013949334827424881
2023-12-01,Free,Cognitive Development,160172,0.021523374143516932
2023-12-01,Free,Education Management,307630,0.04133828376851206
2023-12-01,Free,Licensing Exam,446903,0.06005332064817913
2023-12-01,Free,Non-Education,2088683,0.28067019002199745
2023-12-01,Free,Parents,242904,0.0326406217875586
2023-12-01,Free,Preschool,591952,0.07954451696303433
2023-12-01,Free,Professional,338,4.54193021283915e-05
2023-12-01,Free,Professional & Career,90987,0.01222652675371585
2023-12-01,Free,Subject Learning,2543706,0.3418146489343261
2023-12-01,Free,Teaching and Learning,968495,0.13014309767703114
2023-12-01,Paid,Cognitive Development,674,0.0001562668091152238
2023-12-01,Paid,Education Management,131971,0.030597458554518106
2023-12-01,Paid,Entertainment,701524,0.16264824480378082
2023-12-01,Paid,Entitlement,164,3.802337788560342e-05
2023-12-01,Paid,Hobby,133545,0.030962390242273836
2023-12-01,Paid,Licensing Exams,1754780,0.40684550637865347
2023-12-01,Paid,Parents,43293,0.010037476212203834
2023-12-01,Paid,Preschool,244446,0.05667477213795252
2023-12-01,Paid,Professional,49876,0.011563743874526562
2023-12-01,Paid,Subject Learning,1094014,0.25364699837890575
2023-12-01,Paid,Teaching and Learning,87295,0.02023933397880336
2023-12-01,Paid,Translating,14874,0.0034485348943321054
2023-12-01,Paid,Well-being,56680,0.013141250357048792
